store_nbr,family,sales
19,BEVERAGES,0.003070725562705721
19,BOOKS,0.0
19,BREAD/BAKERY,0.0002823382156065491
19,CELEBRATION,8.253193927673618e-06
19,CLEANING,0.0014543187641277502
19,DAIRY,0.00045403557200144923
19,DELI,0.00042957776595847644
19,EGGS,0.00010173940628683497
19,FROZEN FOODS,9.569706508857555e-05
19,GROCERY I,0.004736815123625697
19,GROCERY II,1.5482771996356905e-05
19,HARDWARE,2.0109068603822753e-06
19,HOME AND KITCHEN I,2.2248509575706997e-05
19,HOME AND KITCHEN II,1.3357302123548961e-05
19,HOME APPLIANCES,2.552054097937672e-07
19,HOME CARE,0.0001963991909684056
19,LADIESWEAR,8.279273312616046e-06
19,LAWN AND GARDEN,2.5147978337342026e-08
19,LINGERIE,6.9538817135776134e-06
19,"LIQUOR,WINE,BEER",5.295139690578635e-05
19,MAGAZINES,1.603882173959369e-06
19,MEATS,0.0002216320557822434
19,PERSONAL CARE,0.0002933670012173812
19,PET SUPPLIES,8.922875276730985e-07
19,PLAYERS AND ELECTRONICS,4.6458561461726675e-06
19,POULTRY,0.0001911648872393485
19,PREPARED FOODS,5.253598955991766e-05
19,PRODUCE,0.00041647954827380947
19,SCHOOL AND OFFICE SUPPLIES,8.270890653170266e-07
19,SEAFOOD,6.8113765029993416e-06
20,AUTOMOTIVE,7.056336440137155e-06
20,BABY CARE,4.889884676705393e-07
20,BEAUTY,4.468888891206187e-06
20,BEVERAGES,0.002571508387698119
20,BOOKS,0.0
20,BREAD/BAKERY,0.0004027685550168734
20,CELEBRATION,6.283268957915159e-06
20,CLEANING,0.0011023849155825148
20,DAIRY,0.0006420297497655521
20,DELI,0.0005120663939059836
20,EGGS,0.0001048484415346145
20,FROZEN FOODS,9.370299633744245e-05
20,GROCERY I,0.004456802869683547
20,GROCERY II,1.10995725128187e-05
20,HARDWARE,6.66887129242107e-07
20,HOME AND KITCHEN I,2.3564587108694564e-05
20,HOME AND KITCHEN II,1.3259504430014854e-05
20,HOME APPLIANCES,1.546134964443991e-07
20,HOME CARE,0.0002550377566048516
20,LADIESWEAR,6.515189202581758e-06
20,LAWN AND GARDEN,4.827480434164582e-06
20,LINGERIE,2.955353157940231e-06
20,"LIQUOR,WINE,BEER",3.6481333908037496e-05
20,MAGAZINES,1.0049877268885942e-06
20,MEATS,0.0002510041450230027
20,PERSONAL CARE,0.00033025815403165684
20,PET SUPPLIES,2.3182710400609e-06
20,PLAYERS AND ELECTRONICS,4.354325878780517e-06
20,POULTRY,0.00031774529594348443
20,PREPARED FOODS,6.920962830079417e-05
20,PRODUCE,0.0007842234545529066
20,SCHOOL AND OFFICE SUPPLIES,4.777184477489898e-06
20,SEAFOOD,1.0794934548258018e-05
21,AUTOMOTIVE,7.304090597090228e-06
21,BABY CARE,4.5545782988741666e-07
21,BEAUTY,3.406153954802214e-06
21,BEVERAGES,0.0018290888398165026
21,BOOKS,0.0
21,BREAD/BAKERY,0.0003425303674602798
21,CELEBRATION,5.2875952970774326e-06
21,CLEANING,0.0008962106122937238
21,DAIRY,0.00039288313993787407
21,DELI,0.00022650116360254557
21,EGGS,0.00015304221350161777
21,FROZEN FOODS,6.909024605088278e-05
21,GROCERY I,0.0029458676506697854
21,GROCERY II,9.576722713501877e-06
21,HARDWARE,6.575730631912396e-07
21,HOME AND KITCHEN I,2.4564917802557723e-05
21,HOME AND KITCHEN II,2.102091567020267e-05
21,HOME APPLIANCES,2.216747720106445e-07
21,HOME CARE,0.0002252364708684962
21,LADIESWEAR,3.752637211894482e-06
21,LAWN AND GARDEN,1.7603584836139417e-06
21,LINGERIE,6.458373399671466e-06
21,"LIQUOR,WINE,BEER",4.779792415984141e-05
21,MAGAZINES,1.503290260610001e-06
21,MEATS,7.845029951583779e-05
21,PERSONAL CARE,0.00022736473496111942
21,PET SUPPLIES,1.341225511324908e-06
21,PLAYERS AND ELECTRONICS,5.604273542806924e-06
21,POULTRY,0.00012158968173335758
21,PREPARED FOODS,7.264425716709974e-05
21,PRODUCE,0.000892084198071863
21,SCHOOL AND OFFICE SUPPLIES,3.2683057772493765e-06
21,SEAFOOD,4.073972490649408e-06
22,AUTOMOTIVE,3.424782086903949e-06
22,BABY CARE,1.8255569459700135e-07
22,BEAUTY,9.779769353410786e-07
22,BEVERAGES,0.0007990434810312597
22,BOOKS,0.0
22,BREAD/BAKERY,8.436215325573162e-05
22,CELEBRATION,5.6592265325070425e-06
22,CLEANING,0.0003878870749081888
22,DAIRY,0.00018950678209076372
22,DELI,0.00010179715349635034
22,EGGS,3.2951302874758744e-05
22,FROZEN FOODS,4.6279494835831865e-05
22,GROCERY I,0.001462552686321358
22,GROCERY II,3.6529767051502006e-06
22,HARDWARE,6.501218103505457e-07
22,HOME AND KITCHEN I,2.5058563303253695e-05
22,HOME AND KITCHEN II,1.1912690479059425e-05
22,HOME APPLIANCES,2.123607059597771e-07
22,HOME CARE,9.869091246838605e-05
22,LADIESWEAR,3.259923117803596e-07
22,LAWN AND GARDEN,1.11768792610409e-08
22,LINGERIE,4.4530549789197115e-06
22,"LIQUOR,WINE,BEER",2.1483824752930783e-05
22,MAGAZINES,1.7836436487411103e-06
22,MEATS,6.568468923855183e-05
22,PERSONAL CARE,9.973781349250355e-05
22,PET SUPPLIES,6.072771065165556e-07
22,PLAYERS AND ELECTRONICS,3.5169913408075365e-06
22,POULTRY,7.751885641544605e-05
22,PREPARED FOODS,2.8351085652235328e-05
22,PRODUCE,0.00024963831972573753
22,SCHOOL AND OFFICE SUPPLIES,3.89327960926258e-07
22,SEAFOOD,1.3365684782994743e-06
23,AUTOMOTIVE,3.609200594711124e-06
23,BABY CARE,0.0
23,BEAUTY,2.372292623155931e-06
23,BEVERAGES,0.0018425746760515535
23,BOOKS,8.196378124763326e-08
23,BREAD/BAKERY,0.00042924770158358897
23,CELEBRATION,1.3688882874959841e-05
23,CLEANING,0.0008992786656508796
23,DAIRY,0.0007292755378706322
23,DELI,0.00020913287902603258
23,EGGS,8.656120425034143e-05
23,FROZEN FOODS,0.0001571869413214327
23,GROCERY I,0.003110631678700662
23,GROCERY II,3.7989281201672934e-05
23,HARDWARE,2.0863507953943014e-07
23,HOME AND KITCHEN I,1.0557493868658216e-05
23,HOME AND KITCHEN II,1.3951539537594304e-05
23,HOME APPLIANCES,3.3158075141088005e-07
23,HOME CARE,0.0001361017901683001
23,LADIESWEAR,1.066833125466354e-05
23,LAWN AND GARDEN,1.4660339964065312e-06
23,LINGERIE,7.190458991269645e-06
23,"LIQUOR,WINE,BEER",8.60004974740792e-05
23,MAGAZINES,3.377280350044525e-06
23,MEATS,0.0010255953609901653
23,PERSONAL CARE,0.0002199116193072153
23,PET SUPPLIES,2.754169331241495e-06
23,PLAYERS AND ELECTRONICS,3.920290400810096e-06
23,POULTRY,0.00046512712567900737
23,PREPARED FOODS,7.749875956130843e-05
23,PRODUCE,0.0012411858530751267
23,SCHOOL AND OFFICE SUPPLIES,2.7197072868532855e-07
23,SEAFOOD,2.4423222913583642e-05
24,AUTOMOTIVE,5.162786811995809e-06
24,BABY CARE,6.612986896115865e-08
24,BEAUTY,7.681310272150359e-06
24,BEVERAGES,0.00442554681624508
24,BOOKS,2.1142929935469034e-07
24,BREAD/BAKERY,0.0010852370978032557
24,CELEBRATION,1.685939095867511e-05
24,CLEANING,0.0017414555865637063
24,DAIRY,0.0016831877207560849
24,DELI,0.00039699521913215586
24,EGGS,0.0003207848174513196
24,FROZEN FOODS,0.00032670831006025887
24,GROCERY I,0.005908044355803124
24,GROCERY II,4.027122738413545e-05
24,HARDWARE,1.7454559779325538e-06
24,HOME AND KITCHEN I,2.3996759773454812e-05
24,HOME AND KITCHEN II,4.413749620185051e-05
24,HOME APPLIANCES,5.411472375553969e-07
24,HOME CARE,0.00026903493506609516
24,LADIESWEAR,1.3242739111123292e-05
24,LAWN AND GARDEN,2.1268669827155744e-05
24,LINGERIE,1.4462881763786923e-05
24,"LIQUOR,WINE,BEER",0.00015621924143156864
24,MAGAZINES,1.0260375161635546e-05
24,MEATS,0.0006085248694173646
24,PERSONAL CARE,0.00041296333493693916
24,PET SUPPLIES,1.3977618922536731e-05
24,PLAYERS AND ELECTRONICS,1.1324972911249692e-05
24,POULTRY,0.0007642669111015227
24,PREPARED FOODS,0.00020243902192527237
24,PRODUCE,0.0035542274525388546
24,SCHOOL AND OFFICE SUPPLIES,8.848362748324045e-07
24,SEAFOOD,5.569230832064609e-05
25,AUTOMOTIVE,3.2478148319374683e-06
25,BABY CARE,2.887360475768899e-08
25,BEAUTY,3.717243760901186e-06
25,BEVERAGES,0.0027606342244874023
25,BOOKS,1.164258256358427e-07
25,BREAD/BAKERY,0.00045124939106904523
25,CELEBRATION,6.973441252284435e-06
25,CLEANING,0.0007341225778435037
25,DAIRY,0.0007346655878942692
25,DELI,0.0001973164618073167
25,EGGS,0.00016741288601150112
25,FROZEN FOODS,0.0002686765679781575
25,GROCERY I,0.0026436933309989465
25,GROCERY II,1.8025512028243712e-05
25,HARDWARE,1.3067634669366985e-06
25,HOME AND KITCHEN I,2.8578348863876494e-05
25,HOME AND KITCHEN II,1.754583762662404e-05
25,HOME APPLIANCES,2.0863507953943014e-07
25,HOME CARE,0.0001034159381759911
25,LADIESWEAR,0.0
25,LAWN AND GARDEN,1.5954063738530797e-05
25,LINGERIE,1.3374067442440524e-05
25,"LIQUOR,WINE,BEER",0.00027479568491855664
25,MAGAZINES,5.2354365271925746e-06
25,MEATS,0.0003156408162182609
25,PERSONAL CARE,0.00016630637496465805
25,PET SUPPLIES,3.2599231178035956e-06
25,PLAYERS AND ELECTRONICS,5.079891624143089e-06
25,POULTRY,0.000245276117044684
25,PREPARED FOODS,8.117605345012948e-05
25,PRODUCE,0.0013614930731528183
25,SCHOOL AND OFFICE SUPPLIES,5.271761384790958e-07
25,SEAFOOD,8.538314252946748e-06
26,AUTOMOTIVE,5.593096663545883e-06
26,BABY CARE,8.94150340883272e-08
26,BEAUTY,1.4837307219031794e-06
26,BEVERAGES,0.001243588019726875
26,BOOKS,1.3039692471214384e-08
26,BREAD/BAKERY,0.0003531172881892191
26,CELEBRATION,6.892408877641888e-06
26,CLEANING,0.0006892800068416025
26,DAIRY,0.0003722487580087824
26,DELI,0.00014236318237268348
26,EGGS,6.553842576692857e-05
26,FROZEN FOODS,0.00012146686833752366
26,GROCERY I,0.0025337407812684567
26,GROCERY II,7.068444726003282e-06
26,HARDWARE,1.2657815763128818e-06
26,HOME AND KITCHEN I,1.2018870832039315e-05
26,HOME AND KITCHEN II,8.342608961761944e-06
26,HOME APPLIANCES,3.1667824572949213e-07
26,HOME CARE,8.772453110009476e-05
26,LADIESWEAR,1.748250197747814e-06
26,LAWN AND GARDEN,2.5697508234343203e-06
26,LINGERIE,6.1389009341267144e-06
26,"LIQUOR,WINE,BEER",5.261702193456021e-05
26,MAGAZINES,3.530031033278751e-07
26,MEATS,0.0004395982978707477
26,PERSONAL CARE,0.0002521159340846945
26,PET SUPPLIES,1.398972720840286e-06
26,PLAYERS AND ELECTRONICS,1.8320767922056207e-06
26,POULTRY,0.00025427625869502363
26,PREPARED FOODS,2.8549475259118803e-05
26,PRODUCE,0.000523613141296321
26,SCHOOL AND OFFICE SUPPLIES,8.717965823611901e-07
26,SEAFOOD,5.336936097489429e-06
27,AUTOMOTIVE,7.642191194736715e-06
27,BABY CARE,8.289518785272001e-08
27,BEAUTY,5.5530461795271534e-06
27,BEVERAGES,0.0037720356172586235
27,BOOKS,9.314066050867416e-08
27,BREAD/BAKERY,0.0009408828371587342
27,CELEBRATION,1.5594540788967315e-05
27,CLEANING,0.0012394907620710985
27,DAIRY,0.0012427218115841443
27,DELI,0.0003917986613887869
27,EGGS,0.00033105264386579583
27,FROZEN FOODS,0.00025174049985276066
27,GROCERY I,0.004990415117218826
27,GROCERY II,3.4028940316844104e-05
27,HARDWARE,2.749512298216061e-06
27,HOME AND KITCHEN I,1.8636514761180614e-05
27,HOME AND KITCHEN II,2.2318365071088504e-05
27,HOME APPLIANCES,5.18793479033315e-07
27,HOME CARE,0.00021086207273219253
27,LADIESWEAR,7.055405033532068e-06
27,LAWN AND GARDEN,2.1054446307985796e-05
27,LINGERIE,9.512455657750892e-06
27,"LIQUOR,WINE,BEER",0.0002457423186860859
27,MAGAZINES,3.5067458681515822e-06
27,MEATS,0.00041913524402141137
27,PERSONAL CARE,0.0003192899098501554
27,PET SUPPLIES,8.214074850259974e-06
27,PLAYERS AND ELECTRONICS,8.660218614096523e-06
27,POULTRY,0.0005927611235577386
27,PREPARED FOODS,0.00014031999105650522
27,PRODUCE,0.002580143992029863
27,SCHOOL AND OFFICE SUPPLIES,9.69594275895298e-07
27,SEAFOOD,3.726637042823022e-05
28,AUTOMOTIVE,1.1198301612957895e-05
28,BABY CARE,4.005048401872989e-08
28,BEAUTY,3.046631005238732e-06
28,BEVERAGES,0.003517641462617887
28,BOOKS,0.0
28,BREAD/BAKERY,0.0008824770219017198
28,CELEBRATION,1.1727340564647163e-05
28,CLEANING,0.0015976724861232559
28,DAIRY,0.0010045071210803694
28,DELI,0.0005276498498684674
28,EGGS,0.0003669313577003422
28,FROZEN FOODS,0.00014767396312967383
28,GROCERY I,0.00577700502412154
28,GROCERY II,1.1314727438593737e-05
28,HARDWARE,1.9531596508668973e-06
28,HOME AND KITCHEN I,3.5016231318236055e-05
28,HOME AND KITCHEN II,1.701959289475003e-05
28,HOME APPLIANCES,8.11255153030552e-07
28,HOME CARE,0.000264985179147178
28,LADIESWEAR,0.0
28,LAWN AND GARDEN,2.877115003112945e-06
28,LINGERIE,1.1621160211667276e-05
28,"LIQUOR,WINE,BEER",0.00018331292816693687
28,MAGAZINES,1.0301357052259362e-06
28,MEATS,0.0003066833445566414
28,PERSONAL CARE,0.00046725502594744533
28,PET SUPPLIES,4.015293874528943e-06
28,PLAYERS AND ELECTRONICS,4.960671578691986e-06
28,POULTRY,0.0003588577221533087
28,PREPARED FOODS,0.0001011486728160553
28,PRODUCE,0.0014859714010448859
28,SCHOOL AND OFFICE SUPPLIES,5.72256218165294e-06
28,SEAFOOD,1.0065045597919281e-05
29,AUTOMOTIVE,5.1795521308873705e-06
29,BABY CARE,3.5020888351261485e-07
29,BEAUTY,2.4542564044035644e-06
29,BEVERAGES,0.0020462807518368646
29,BOOKS,0.0
29,BREAD/BAKERY,0.0004808870930194949
29,CELEBRATION,7.75209717413695e-06
29,CLEANING,0.000777485143749922
29,DAIRY,0.0005586418478187411
29,DELI,0.00022941133147842354
29,EGGS,0.00015709848926677054
29,FROZEN FOODS,8.105679695920363e-05
29,GROCERY I,0.0028845039867650556
29,GROCERY II,8.600608591370972e-06
29,HARDWARE,9.034644069341393e-07
29,HOME AND KITCHEN I,1.9929307129041012e-05
29,HOME AND KITCHEN II,1.4645437458383926e-05
29,HOME APPLIANCES,2.2633180503607823e-07
29,HOME CARE,0.00018306983104300923
29,LADIESWEAR,0.0
29,LAWN AND GARDEN,1.6821203287866554e-06
29,LINGERIE,3.937987126306744e-06
29,"LIQUOR,WINE,BEER",9.789828544745725e-05
29,MAGAZINES,1.0795002552955336e-06
29,MEATS,0.00010423666570439037
29,PERSONAL CARE,0.00022205292309230974
29,PET SUPPLIES,3.381005976464872e-06
29,PLAYERS AND ELECTRONICS,4.140102359610567e-06
29,POULTRY,0.00016409904378954563
29,PREPARED FOODS,5.6223766384905746e-05
29,PRODUCE,0.0009320626592120413
29,SCHOOL AND OFFICE SUPPLIES,3.2068329413136515e-06
29,SEAFOOD,5.598685103176404e-06
30,AUTOMOTIVE,4.834931687005276e-06
30,BABY CARE,1.0431753976971507e-07
30,BEAUTY,9.369950447172621e-07
30,BEVERAGES,0.001460801354099154
30,BOOKS,0.0
30,BREAD/BAKERY,0.0002385220546834535
30,CELEBRATION,3.8094530148047733e-06
30,CLEANING,0.0007533654383045957
30,DAIRY,0.00034916757092812785
30,DELI,0.00016423958370797057
30,EGGS,0.0001866613349122237
30,FROZEN FOODS,9.105178563956774e-05
30,GROCERY I,0.002437148000026206
30,GROCERY II,5.49995600303721e-06
30,HARDWARE,1.4855935351133529e-06
30,HOME AND KITCHEN I,1.4474990049653052e-05
30,HOME AND KITCHEN II,7.28918809140884e-06
30,HOME APPLIANCES,4.629090827281106e-07
30,HOME CARE,0.00011876365621461043
30,LADIESWEAR,6.193853923826831e-07
30,LAWN AND GARDEN,0.0
30,LINGERIE,6.381998058054354e-06
30,"LIQUOR,WINE,BEER",8.540812287324403e-05
30,MAGAZINES,5.513927102113511e-07
30,MEATS,9.05299508897742e-05
30,PERSONAL CARE,0.00016144908951913072
30,PET SUPPLIES,1.3160775329875659e-06
30,PLAYERS AND ELECTRONICS,3.7759223770216505e-06
30,POULTRY,0.00015507624974005847
30,PREPARED FOODS,3.5653313436115386e-05
30,PRODUCE,0.0004895015501237932
30,SCHOOL AND OFFICE SUPPLIES,1.2611245432874481e-06
30,SEAFOOD,5.5688800918136286e-06
31,AUTOMOTIVE,1.1847492016703354e-05
31,BABY CARE,8.419915709984144e-07
31,BEAUTY,4.045098885891719e-06
31,BEVERAGES,0.002835903055057672
31,BOOKS,0.0
31,BREAD/BAKERY,0.0007312836505111993
31,CELEBRATION,8.24667408143801e-06
31,CLEANING,0.0019573109301057687
31,DAIRY,0.0009223114195880696
31,DELI,0.000386243517218676
31,EGGS,0.00037073429086891137
31,FROZEN FOODS,0.00016809932125015962
31,GROCERY I,0.006154570390743149
31,GROCERY II,1.4634260579122884e-05
31,HARDWARE,1.1214135525244369e-06
31,HOME AND KITCHEN I,2.2103210145313465e-05
31,HOME AND KITCHEN II,1.9671307499431983e-05
31,HOME APPLIANCES,6.221796121979434e-07
31,HOME CARE,0.00029207514025612587
31,LADIESWEAR,2.2502783578895676e-06
31,LAWN AND GARDEN,1.8842355620904783e-06
31,LINGERIE,1.8916868149311723e-05
31,"LIQUOR,WINE,BEER",4.747193184806105e-05
31,MAGAZINES,1.005919133493681e-06
31,MEATS,0.0004783017091546482
31,PERSONAL CARE,0.00046230925687443475
31,PET SUPPLIES,2.328516512716854e-06
31,PLAYERS AND ELECTRONICS,7.324581542402136e-06
31,POULTRY,0.0002160793326014872
31,PREPARED FOODS,0.00011340403524289882
31,PRODUCE,0.001264298318568567
31,SCHOOL AND OFFICE SUPPLIES,4.05906998496802e-06
31,SEAFOOD,8.255056740883791e-06
32,AUTOMOTIVE,2.8864290691638123e-06
32,BABY CARE,6.799268217133214e-08
32,BEAUTY,4.0609327981781935e-07
32,BEVERAGES,0.0009419305683176167
32,BOOKS,0.0
32,BREAD/BAKERY,0.0001558438845697187
32,CELEBRATION,3.5197855606227965e-06
32,CLEANING,0.0007075784210051366
32,DAIRY,0.00022541064390364744
32,DELI,0.00015189751478396617
32,EGGS,0.00020975742449855965
32,FROZEN FOODS,4.459462119134812e-05
32,GROCERY I,0.0023068031679540782
32,GROCERY II,2.743923858585541e-06
32,HARDWARE,7.665476359863884e-07
32,HOME AND KITCHEN I,1.1167565194990033e-05
32,HOME AND KITCHEN II,3.7069982882452317e-06
32,HOME APPLIANCES,2.7197072868532855e-07
32,HOME CARE,9.514132189640049e-05
32,LADIESWEAR,0.0
32,LAWN AND GARDEN,8.382659445780675e-09
32,LINGERIE,3.6073377815009504e-06
32,"LIQUOR,WINE,BEER",0.00011837619106689434
32,MAGAZINES,1.5554490304948586e-07
32,MEATS,9.366854223422693e-05
32,PERSONAL CARE,0.00015624997784953652
32,PET SUPPLIES,2.0025242009364945e-07
32,PLAYERS AND ELECTRONICS,1.2573989168671012e-06
32,POULTRY,9.935633361951616e-05
32,PREPARED FOODS,1.8013403742377582e-05
32,PRODUCE,0.00018469927753778404
32,SCHOOL AND OFFICE SUPPLIES,1.3002436207010914e-06
32,SEAFOOD,2.1543434775656333e-06
33,AUTOMOTIVE,1.2072892415134345e-05
33,BABY CARE,2.3192024466659866e-07
33,BEAUTY,1.726827845830819e-06
33,BEVERAGES,0.0021282398760514723
33,BOOKS,0.0
33,BREAD/BAKERY,0.00043049147583806656
33,CELEBRATION,7.895533791320308e-06
33,CLEANING,0.0016713253262337
33,DAIRY,0.0006037219275049395
33,DELI,0.00031098735137241216
33,EGGS,0.00026703427367836884
33,FROZEN FOODS,0.00011818985849709137
33,GROCERY I,0.004808698562225798
33,GROCERY II,4.859148258737531e-06
33,HARDWARE,1.1586698167279067e-06
33,HOME AND KITCHEN I,4.631139921812297e-05
33,HOME AND KITCHEN II,1.8155908952955856e-05
33,HOME APPLIANCES,2.747649485005888e-07
33,HOME CARE,0.0002278015646589051
33,LADIESWEAR,0.0
33,LAWN AND GARDEN,4.843314346451056e-08
33,LINGERIE,1.9767242379755917e-05
33,"LIQUOR,WINE,BEER",0.00010095236770553666
33,MAGAZINES,1.420395072757281e-06
33,MEATS,0.00039470024826311395
33,PERSONAL CARE,0.0003737725392147043
33,PET SUPPLIES,1.056215090168365e-06
33,PLAYERS AND ELECTRONICS,4.789292763356026e-06
33,POULTRY,0.0003315601603309754
33,PREPARED FOODS,5.8295808005774075e-05
33,PRODUCE,0.001256193293725723
33,SCHOOL AND OFFICE SUPPLIES,1.676531889156135e-06
33,SEAFOOD,2.5399458120715444e-06
34,AUTOMOTIVE,5.227985274351881e-06
34,BABY CARE,2.9153026739215014e-07
34,BEAUTY,4.294715856054965e-06
34,BEVERAGES,0.003519673791830186
34,BOOKS,0.0
34,BREAD/BAKERY,0.0010728984452786788
34,CELEBRATION,1.089373165309453e-05
34,CLEANING,0.001434246951788131
34,DAIRY,0.0008939780306613309
34,DELI,0.00039390791013564045
34,EGGS,0.00017998501236696197
34,FROZEN FOODS,0.00019984709047596994
34,GROCERY I,0.005955131317741764
34,GROCERY II,9.165040994053537e-06
34,HARDWARE,2.8547612445908633e-06
34,HOME AND KITCHEN I,3.851086890052151e-05
34,HOME AND KITCHEN II,3.52025126392534e-05
34,HOME APPLIANCES,1.0282728920157627e-06
34,HOME CARE,0.00023694890892746198
34,LADIESWEAR,5.405883935923448e-06
34,LAWN AND GARDEN,3.2021759082882177e-06
34,LINGERIE,1.6101225982134502e-05
34,"LIQUOR,WINE,BEER",8.307215510768648e-05
34,MAGAZINES,1.6839831419968289e-06
34,MEATS,0.0002890170184568638
34,PERSONAL CARE,0.0004982820427760949
34,PET SUPPLIES,2.4738159431103856e-06
34,PLAYERS AND ELECTRONICS,5.8883525573583805e-06
34,POULTRY,0.00022011368297319243
34,PREPARED FOODS,5.483485660244916e-05
34,PRODUCE,0.0007319744247736574
34,SCHOOL AND OFFICE SUPPLIES,7.36649483963104e-06
34,SEAFOOD,4.91968968806817e-06
35,AUTOMOTIVE,6.91196841634871e-06
35,BABY CARE,8.382659445780675e-08
35,BEAUTY,4.18201565683947e-07
35,BEVERAGES,0.0017520000407398933
35,BOOKS,0.0
35,BREAD/BAKERY,0.0001458759710820804
35,CELEBRATION,2.452393591193391e-06
35,CLEANING,0.0007440737260122504
35,DAIRY,0.0002480671095723824
35,DELI,0.00012871014735033173
35,EGGS,0.0002622170387168602
35,FROZEN FOODS,8.357310566019118e-05
35,GROCERY I,0.002723521278612477
35,GROCERY II,4.700809135872785e-06
35,HARDWARE,1.0096447599140278e-06
35,HOME AND KITCHEN I,1.1202958645983329e-05
35,HOME AND KITCHEN II,9.124059103429722e-06
35,HOME APPLIANCES,3.129526193091452e-07
35,HOME CARE,0.00010191171650877601
35,LADIESWEAR,0.0
35,LAWN AND GARDEN,8.196378124763326e-08
35,LINGERIE,2.3704298099457574e-06
35,"LIQUOR,WINE,BEER",7.03910541794305e-05
35,MAGAZINES,4.3776110439076854e-07
35,MEATS,0.0002528601903058599
35,PERSONAL CARE,0.00013697172393745114
35,PET SUPPLIES,4.247214119195542e-07
35,PLAYERS AND ELECTRONICS,1.1046482336328756e-06
35,POULTRY,8.832025573074437e-05
35,PREPARED FOODS,2.72501630450228e-05
35,PRODUCE,0.00034169307200412793
35,SCHOOL AND OFFICE SUPPLIES,1.1763665422245546e-06
35,SEAFOOD,8.606197031001492e-07
36,AUTOMOTIVE,5.753298599620803e-06
36,BABY CARE,6.05414293306382e-08
36,BEAUTY,2.11243018033673e-06
36,BEVERAGES,0.00307753507639551
36,BOOKS,0.0
36,BREAD/BAKERY,0.0007147157898199163
36,CELEBRATION,7.53228521533648e-06
36,CLEANING,0.0012771819931591435
36,DAIRY,0.0007744105705465306
36,DELI,0.0003081082767326468
36,EGGS,0.00017205967356427886
36,FROZEN FOODS,0.00015362354804682217
36,GROCERY I,0.0050082001987402525
36,GROCERY II,9.162246774238278e-06
36,HARDWARE,7.572335699355209e-07
36,HOME AND KITCHEN I,3.178890743161049e-05
36,HOME AND KITCHEN II,1.681654625484112e-05
36,HOME APPLIANCES,2.9153026739215014e-07
36,HOME CARE,0.00022155275774537816
36,LADIESWEAR,8.662081427306698e-08
36,LAWN AND GARDEN,1.2619628092320262e-05
36,LINGERIE,4.6458561461726675e-06
36,"LIQUOR,WINE,BEER",0.00018728444593102674
36,MAGAZINES,9.183669126155272e-07
36,MEATS,0.00029733967683164995
36,PERSONAL CARE,0.00034677106173323967
36,PET SUPPLIES,1.7566328571935948e-06
36,PLAYERS AND ELECTRONICS,4.783704323725505e-06
36,POULTRY,0.00017792725677423404
36,PREPARED FOODS,7.714007489818047e-05
36,PRODUCE,0.0013694750131995862
36,SCHOOL AND OFFICE SUPPLIES,7.53507943515174e-06
36,SEAFOOD,1.467206916744317e-06
37,AUTOMOTIVE,6.351261640086491e-06
